Name,Move,Move_points
Cryogonal,aurora-beam,65
Cryogonal,hyper-beam,150
Cryogonal,solar-beam,120
Cryogonal,toxic,
Cryogonal,double-team,
Cryogonal,recover,
Cryogonal,confuse-ray,
Cryogonal,light-screen,
Cryogonal,haze,
Cryogonal,reflect,
Cryogonal,acid-armor,
Cryogonal,explosion,250
Cryogonal,rest,
Cryogonal,sharpen,
Cryogonal,slash,70
Cryogonal,substitute,
Cryogonal,snore,50
Cryogonal,protect,
Cryogonal,icy-wind,55
Cryogonal,swagger,
Cryogonal,attract,
Cryogonal,sleep-talk,
Cryogonal,return,
Cryogonal,frustration,
Cryogonal,rapid-spin,20
Cryogonal,hidden-power,60
Cryogonal,rain-dance,
Cryogonal,ancient-power,60
Cryogonal,hail,
Cryogonal,facade,70
Cryogonal,magic-coat,
Cryogonal,knock-off,65
Cryogonal,secret-power,70
Cryogonal,signal-beam,75
Cryogonal,sheer-cold,
Cryogonal,iron-defense,
Cryogonal,water-pulse,60
Cryogonal,poison-jab,80
Cryogonal,night-slash,70
Cryogonal,ice-shard,40
Cryogonal,flash-cannon,80
Cryogonal,round,60
Cryogonal,acrobatics,55
Cryogonal,frost-breath,60
Cryogonal,freeze-dry,70
Cryogonal,confide,
Cryogonal,aurora-veil,
Shelmet,body-slam,85
Shelmet,double-edge,120
Shelmet,acid,40
Shelmet,absorb,20
Shelmet,mega-drain,40
Shelmet,toxic,
Shelmet,double-team,
Shelmet,recover,
Shelmet,bide,
Shelmet,leech-life,80
Shelmet,acid-armor,
Shelmet,rest,
Shelmet,substitute,
Shelmet,mind-reader,
Shelmet,snore,50
Shelmet,curse,
Shelmet,protect,
Shelmet,sludge-bomb,90
Shelmet,mud-slap,20
Shelmet,spikes,
Shelmet,giga-drain,75
Shelmet,endure,
Shelmet,swagger,
Shelmet,attract,
Shelmet,sleep-talk,
Shelmet,return,
Shelmet,frustration,
Shelmet,baton-pass,
Shelmet,encore,
Shelmet,pursuit,40
Shelmet,hidden-power,60
Shelmet,rain-dance,
Shelmet,facade,70
Shelmet,yawn,
Shelmet,secret-power,70
Shelmet,signal-beam,75
Shelmet,feint,30
Shelmet,gastro-acid,
Shelmet,guard-swap,
Shelmet,toxic-spikes,
Shelmet,bug-buzz,90
Shelmet,energy-ball,90
Shelmet,bug-bite,60
Shelmet,guard-split,
Shelmet,venoshock,65
Shelmet,round,60
Shelmet,final-gambit,
Shelmet,struggle-bug,50
Shelmet,confide,
Shelmet,infestation,20
Accelgor,hyper-beam,150
Accelgor,absorb,20
Accelgor,mega-drain,40
Accelgor,toxic,
Accelgor,agility,
Accelgor,quick-attack,40
Accelgor,double-team,
Accelgor,recover,
Accelgor,swift,60
Accelgor,leech-life,80
Accelgor,rest,
Accelgor,substitute,
Accelgor,snore,50
Accelgor,protect,
Accelgor,sludge-bomb,90
Accelgor,sandstorm,
Accelgor,giga-drain,75
Accelgor,swagger,
Accelgor,attract,
Accelgor,sleep-talk,
Accelgor,return,
Accelgor,frustration,
Accelgor,hidden-power,60
Accelgor,rain-dance,
Accelgor,facade,70
Accelgor,knock-off,65
Accelgor,secret-power,70
Accelgor,signal-beam,75
Accelgor,u-turn,70
Accelgor,gastro-acid,
Accelgor,me-first,
Accelgor,power-swap,
Accelgor,bug-buzz,90
Accelgor,focus-blast,120
Accelgor,energy-ball,90
Accelgor,giga-impact,150
Accelgor,bug-bite,60
Accelgor,venoshock,65
Accelgor,acid-spray,40
Accelgor,round,60
Accelgor,final-gambit,
Accelgor,struggle-bug,50
Accelgor,confide,
Accelgor,water-shuriken,15
Accelgor,infestation,20
Stunfisk,tackle,40
Stunfisk,water-gun,40
Stunfisk,surf,90
Stunfisk,thunder-shock,40
Stunfisk,thunderbolt,90
Stunfisk,thunder-wave,
Stunfisk,thunder,110
Stunfisk,earthquake,100
Stunfisk,fissure,
Stunfisk,dig,80
Stunfisk,toxic,
Stunfisk,double-team,
Stunfisk,bide,
Stunfisk,flash,
Stunfisk,rest,
Stunfisk,rock-slide,75
Stunfisk,substitute,
Stunfisk,snore,50
Stunfisk,curse,
Stunfisk,flail,
Stunfisk,spite,
Stunfisk,protect,
Stunfisk,sludge-bomb,90
Stunfisk,mud-slap,20
Stunfisk,sandstorm,
Stunfisk,endure,
Stunfisk,swagger,
Stunfisk,spark,65
Stunfisk,attract,
Stunfisk,sleep-talk,
Stunfisk,return,
Stunfisk,frustration,
Stunfisk,pain-split,
Stunfisk,hidden-power,60
Stunfisk,rain-dance,
Stunfisk,uproar,90
Stunfisk,facade,70
Stunfisk,revenge,60
Stunfisk,yawn,
Stunfisk,endeavor,
Stunfisk,secret-power,70
Stunfisk,camouflage,
Stunfisk,mud-sport,
Stunfisk,astonish,30
Stunfisk,rock-tomb,60
Stunfisk,muddy-water,90
Stunfisk,bounce,85
Stunfisk,mud-shot,55
Stunfisk,shock-wave,60
Stunfisk,water-pulse,60
Stunfisk,payback,50
Stunfisk,me-first,
Stunfisk,magnet-rise,
Stunfisk,aqua-tail,90
Stunfisk,earth-power,90
Stunfisk,mud-bomb,65
Stunfisk,discharge,80
Stunfisk,stone-edge,100
Stunfisk,stealth-rock,
Stunfisk,sludge-wave,95
Stunfisk,foul-play,95
Stunfisk,round,60
Stunfisk,scald,80
Stunfisk,reflect-type,
Stunfisk,bulldoze,60
Stunfisk,electroweb,55
Stunfisk,confide,
Stunfisk,eerie-impulse,
Stunfisk,infestation,20
Mienfoo,pound,40
Mienfoo,double-slap,15
Mienfoo,swords-dance,
Mienfoo,jump-kick,100
Mienfoo,low-kick,
Mienfoo,strength,80
Mienfoo,dig,80
Mienfoo,toxic,
Mienfoo,meditate,
Mienfoo,double-team,
Mienfoo,reflect,
Mienfoo,swift,60
Mienfoo,high-jump-kick,130
Mienfoo,rest,
Mienfoo,rock-slide,75
Mienfoo,substitute,
Mienfoo,snore,50
Mienfoo,reversal,
Mienfoo,protect,
Mienfoo,detect,
Mienfoo,endure,
Mienfoo,swagger,
Mienfoo,attract,
Mienfoo,sleep-talk,
Mienfoo,return,
Mienfoo,frustration,
Mienfoo,baton-pass,
Mienfoo,vital-throw,70
Mienfoo,hidden-power,60
Mienfoo,rain-dance,
Mienfoo,sunny-day,
Mienfoo,psych-up,
Mienfoo,rock-smash,40
Mienfoo,fake-out,40
Mienfoo,facade,70
Mienfoo,focus-punch,150
Mienfoo,smelling-salts,70
Mienfoo,taunt,
Mienfoo,helping-hand,
Mienfoo,role-play,
Mienfoo,brick-break,75
Mienfoo,knock-off,65
Mienfoo,secret-power,70
Mienfoo,rock-tomb,60
Mienfoo,aerial-ace,60
Mienfoo,bulk-up,
Mienfoo,bounce,85
Mienfoo,calm-mind,
Mienfoo,feint,30
Mienfoo,u-turn,70
Mienfoo,payback,50
Mienfoo,fling,
Mienfoo,me-first,
Mienfoo,force-palm,60
Mienfoo,aura-sphere,80
Mienfoo,poison-jab,80
Mienfoo,drain-punch,75
Mienfoo,focus-blast,120
Mienfoo,stone-edge,100
Mienfoo,grass-knot,
Mienfoo,low-sweep,65
Mienfoo,round,60
Mienfoo,quick-guard,
Mienfoo,ally-switch,
Mienfoo,acrobatics,55
Mienfoo,retaliate,70
Mienfoo,work-up,
Mienfoo,dual-chop,40
Mienfoo,confide,
Mienfoo,power-up-punch,40
Mienshao,pound,40
Mienshao,double-slap,15
Mienshao,swords-dance,
Mienshao,jump-kick,100
Mienshao,hyper-beam,150
Mienshao,low-kick,
Mienshao,strength,80
Mienshao,dig,80
Mienshao,toxic,
Mienshao,meditate,
Mienshao,double-team,
Mienshao,reflect,
Mienshao,swift,60
Mienshao,high-jump-kick,130
Mienshao,rest,
Mienshao,rock-slide,75
Mienshao,substitute,
Mienshao,snore,50
Mienshao,reversal,
Mienshao,protect,
Mienshao,detect,
Mienshao,swagger,
Mienshao,attract,
Mienshao,sleep-talk,
Mienshao,return,
Mienshao,frustration,
Mienshao,hidden-power,60
Mienshao,rain-dance,
Mienshao,sunny-day,
Mienshao,psych-up,
Mienshao,rock-smash,40
Mienshao,fake-out,40
Mienshao,facade,70
Mienshao,focus-punch,150
Mienshao,taunt,
Mienshao,helping-hand,
Mienshao,role-play,
Mienshao,brick-break,75
Mienshao,knock-off,65
Mienshao,secret-power,70
Mienshao,rock-tomb,60
Mienshao,aerial-ace,60
Mienshao,bulk-up,
Mienshao,bounce,85
Mienshao,calm-mind,
Mienshao,u-turn,70
Mienshao,payback,50
Mienshao,fling,
Mienshao,force-palm,60
Mienshao,aura-sphere,80
Mienshao,poison-jab,80
Mienshao,drain-punch,75
Mienshao,focus-blast,120
Mienshao,giga-impact,150
Mienshao,stone-edge,100
Mienshao,grass-knot,
Mienshao,wide-guard,
Mienshao,low-sweep,65
Mienshao,round,60
Mienshao,acrobatics,55
Mienshao,retaliate,70
Mienshao,work-up,
Mienshao,dual-chop,40
Mienshao,confide,
Mienshao,power-up-punch,40
Druddigon,fire-punch,75
Druddigon,thunder-punch,75
Druddigon,scratch,40
Druddigon,cut,50
Druddigon,leer,
Druddigon,bite,60
Druddigon,roar,
Druddigon,flamethrower,90
Druddigon,surf,90
Druddigon,hyper-beam,150
Druddigon,strength,80
Druddigon,dragon-rage,
Druddigon,earthquake,100
Druddigon,dig,80
Druddigon,toxic,
Druddigon,double-team,
Druddigon,glare,
Druddigon,rest,
Druddigon,rock-slide,75
Druddigon,slash,70
Druddigon,substitute,
Druddigon,snore,50
Druddigon,protect,
Druddigon,scary-face,
Druddigon,feint-attack,60
Druddigon,sludge-bomb,90
Druddigon,outrage,120
Druddigon,swagger,
Druddigon,attract,
Druddigon,sleep-talk,
Druddigon,return,
Druddigon,frustration,
Druddigon,pursuit,40
Druddigon,iron-tail,100
Druddigon,metal-claw,50
Druddigon,hidden-power,60
Druddigon,rain-dance,
Druddigon,sunny-day,
Druddigon,crunch,80
Druddigon,rock-smash,40
Druddigon,heat-wave,95
Druddigon,torment,
Druddigon,facade,70
Druddigon,taunt,
Druddigon,superpower,120
Druddigon,revenge,60
Druddigon,snatch,
Druddigon,secret-power,70
Druddigon,crush-claw,75
Druddigon,rock-tomb,60
Druddigon,aerial-ace,60
Druddigon,dragon-claw,80
Druddigon,poison-tail,50
Druddigon,shock-wave,60
Druddigon,payback,50
Druddigon,fling,
Druddigon,sucker-punch,70
Druddigon,dark-pulse,80
Druddigon,night-slash,70
Druddigon,aqua-tail,90
Druddigon,dragon-pulse,85
Druddigon,focus-blast,120
Druddigon,giga-impact,150
Druddigon,shadow-claw,70
Druddigon,thunder-fang,65
Druddigon,fire-fang,65
Druddigon,flash-cannon,80
Druddigon,rock-climb,90
Druddigon,draco-meteor,130
Druddigon,gunk-shot,120
Druddigon,iron-head,80
Druddigon,stealth-rock,
Druddigon,charge-beam,50
Druddigon,hone-claws,
Druddigon,smack-down,50
Druddigon,round,60
Druddigon,chip-away,70
Druddigon,incinerate,60
Druddigon,retaliate,70
Druddigon,bulldoze,60
Druddigon,dragon-tail,60
Druddigon,snarl,55
Druddigon,confide,
Druddigon,power-up-punch,40
Golett,pound,40
Golett,mega-punch,80
Golett,fire-punch,75
Golett,ice-punch,75
Golett,thunder-punch,75
Golett,ice-beam,90
Golett,low-kick,
Golett,strength,80
Golett,earthquake,100
Golett,toxic,
Golett,psychic,90
Golett,night-shade,
Golett,double-team,
Golett,defense-curl,
Golett,flash,
Golett,rest,
Golett,rock-slide,75
Golett,substitute,
Golett,thief,60
Golett,snore,50
Golett,curse,
Golett,protect,
Golett,mud-slap,20
Golett,icy-wind,55
Golett,rollout,30
Golett,swagger,
Golett,sleep-talk,
Golett,return,
Golett,frustration,
Golett,safeguard,
Golett,magnitude,
Golett,dynamic-punch,100
Golett,hidden-power,60
Golett,rain-dance,
Golett,shadow-ball,80
Golett,rock-smash,40
Golett,facade,70
Golett,focus-punch,150
Golett,superpower,120
Golett,magic-coat,
Golett,brick-break,75
Golett,secret-power,70
Golett,astonish,30
Golett,rock-tomb,60
Golett,signal-beam,75
Golett,shadow-punch,60
Golett,iron-defense,
Golett,block,
Golett,shock-wave,60
Golett,gravity,
Golett,hammer-arm,100
Golett,gyro-ball,
Golett,fling,
Golett,rock-polish,
Golett,drain-punch,75
Golett,focus-blast,120
Golett,earth-power,90
Golett,stealth-rock,
Golett,grass-knot,
Golett,telekinesis,
Golett,low-sweep,65
Golett,round,60
Golett,bulldoze,60
Golett,confide,
Golett,power-up-punch,40
Golett,stomping-tantrum,75
Golurk,pound,40
Golurk,mega-punch,80
Golurk,fire-punch,75
Golurk,ice-punch,75
Golurk,thunder-punch,75
Golurk,fly,90
Golurk,ice-beam,90
Golurk,hyper-beam,150
Golurk,low-kick,
Golurk,strength,80
Golurk,solar-beam,120
Golurk,thunderbolt,90
Golurk,earthquake,100
Golurk,toxic,
Golurk,psychic,90
Golurk,night-shade,
Golurk,double-team,
Golurk,defense-curl,
Golurk,flash,
Golurk,rest,
Golurk,rock-slide,75
Golurk,substitute,
Golurk,thief,60
Golurk,snore,50
Golurk,curse,
Golurk,protect,
Golurk,mud-slap,20
Golurk,icy-wind,55
Golurk,rollout,30
Golurk,swagger,
Golurk,sleep-talk,
Golurk,return,
Golurk,frustration,
Golurk,safeguard,
Golurk,magnitude,
Golurk,dynamic-punch,100
Golurk,hidden-power,60
Golurk,rain-dance,
Golurk,shadow-ball,80
Golurk,rock-smash,40
Golurk,facade,70
Golurk,focus-punch,150
Golurk,superpower,120
Golurk,magic-coat,
Golurk,brick-break,75
Golurk,secret-power,70
Golurk,astonish,30
Golurk,rock-tomb,60
Golurk,signal-beam,75
Golurk,shadow-punch,60
Golurk,iron-defense,
Golurk,block,
Golurk,shock-wave,60
Golurk,gravity,
Golurk,hammer-arm,100
Golurk,gyro-ball,
Golurk,fling,
Golurk,rock-polish,
Golurk,drain-punch,75
Golurk,focus-blast,120
Golurk,earth-power,90
Golurk,giga-impact,150
Golurk,zen-headbutt,80
Golurk,flash-cannon,80
Golurk,stone-edge,100
Golurk,stealth-rock,
Golurk,grass-knot,
Golurk,charge-beam,50
Golurk,telekinesis,
Golurk,heavy-slam,
Golurk,low-sweep,65
Golurk,round,60
Golurk,bulldoze,60
Golurk,phantom-force,90
Golurk,confide,
Golurk,power-up-punch,40
Golurk,high-horsepower,95
Golurk,stomping-tantrum,75
Pawniard,scratch,40
Pawniard,guillotine,
Pawniard,swords-dance,
Pawniard,cut,50
Pawniard,headbutt,70
Pawniard,leer,
Pawniard,low-kick,
Pawniard,thunder-wave,
Pawniard,dig,80
Pawniard,toxic,
Pawniard,double-team,
Pawniard,rest,
Pawniard,slash,70
Pawniard,substitute,
Pawniard,thief,60
Pawniard,snore,50
Pawniard,spite,
Pawniard,protect,
Pawniard,scary-face,
Pawniard,feint-attack,60
Pawniard,sandstorm,
Pawniard,false-swipe,40
Pawniard,swagger,
Pawniard,fury-cutter,40
Pawniard,mean-look,
Pawniard,attract,
Pawniard,sleep-talk,
Pawniard,return,
Pawniard,frustration,
Pawniard,pursuit,40
Pawniard,metal-claw,50
Pawniard,hidden-power,60
Pawniard,rain-dance,
Pawniard,rock-smash,40
Pawniard,torment,
Pawniard,facade,70
Pawniard,taunt,
Pawniard,role-play,
Pawniard,revenge,60
Pawniard,brick-break,75
Pawniard,knock-off,65
Pawniard,snatch,
Pawniard,secret-power,70
Pawniard,rock-tomb,60
Pawniard,metal-sound,
Pawniard,aerial-ace,60
Pawniard,iron-defense,
Pawniard,payback,50
Pawniard,assurance,60
Pawniard,embargo,
Pawniard,fling,
Pawniard,sucker-punch,70
Pawniard,magnet-rise,
Pawniard,rock-polish,
Pawniard,poison-jab,80
Pawniard,dark-pulse,80
Pawniard,night-slash,70
Pawniard,x-scissor,80
Pawniard,shadow-claw,70
Pawniard,psycho-cut,70
Pawniard,iron-head,80
Pawniard,stealth-rock,
Pawniard,grass-knot,
Pawniard,hone-claws,
Pawniard,low-sweep,65
Pawniard,foul-play,95
Pawniard,round,60
Pawniard,quick-guard,
Pawniard,retaliate,70
Pawniard,dual-chop,40
Pawniard,snarl,55
Pawniard,confide,
Pawniard,power-up-punch,40
Bisharp,scratch,40
Bisharp,guillotine,
Bisharp,swords-dance,
Bisharp,cut,50
Bisharp,leer,
Bisharp,hyper-beam,150
Bisharp,low-kick,
Bisharp,thunder-wave,
Bisharp,dig,80
Bisharp,toxic,
Bisharp,double-team,
Bisharp,rest,
Bisharp,slash,70
Bisharp,substitute,
Bisharp,thief,60
Bisharp,snore,50
Bisharp,spite,
Bisharp,protect,
Bisharp,scary-face,
Bisharp,feint-attack,60
Bisharp,sandstorm,
Bisharp,false-swipe,40
Bisharp,swagger,
Bisharp,fury-cutter,40
Bisharp,attract,
Bisharp,sleep-talk,
Bisharp,return,
Bisharp,frustration,
Bisharp,metal-claw,50
Bisharp,hidden-power,60
Bisharp,rain-dance,
Bisharp,rock-smash,40
Bisharp,torment,
Bisharp,facade,70
Bisharp,taunt,
Bisharp,role-play,
Bisharp,brick-break,75
Bisharp,knock-off,65
Bisharp,snatch,
Bisharp,secret-power,70
Bisharp,rock-tomb,60
Bisharp,metal-sound,
Bisharp,aerial-ace,60
Bisharp,iron-defense,
Bisharp,metal-burst,
Bisharp,payback,50
Bisharp,assurance,60
Bisharp,embargo,
Bisharp,fling,
Bisharp,magnet-rise,
Bisharp,rock-polish,
Bisharp,poison-jab,80
Bisharp,dark-pulse,80
Bisharp,night-slash,70
Bisharp,x-scissor,80
Bisharp,focus-blast,120
Bisharp,giga-impact,150
Bisharp,shadow-claw,70
Bisharp,iron-head,80
Bisharp,stone-edge,100
Bisharp,stealth-rock,
Bisharp,grass-knot,
Bisharp,hone-claws,
Bisharp,low-sweep,65
Bisharp,foul-play,95
Bisharp,round,60
Bisharp,retaliate,70
Bisharp,dual-chop,40
Bisharp,snarl,55
Bisharp,confide,
Bisharp,power-up-punch,40
Bouffalant,swords-dance,
Bouffalant,cut,50
Bouffalant,stomp,65
Bouffalant,headbutt,70
Bouffalant,horn-attack,65
Bouffalant,fury-attack,15
Bouffalant,thrash,120
Bouffalant,leer,
Bouffalant,surf,90
Bouffalant,strength,80
Bouffalant,earthquake,100
Bouffalant,toxic,
Bouffalant,rage,20
Bouffalant,double-team,
Bouffalant,focus-energy,
Bouffalant,skull-bash,130
Bouffalant,amnesia,
Bouffalant,rest,
Bouffalant,rock-slide,75
Bouffalant,substitute,
Bouffalant,snore,50
Bouffalant,reversal,
Bouffalant,protect,
Bouffalant,scary-face,
Bouffalant,mud-slap,20
Bouffalant,outrage,120
Bouffalant,swagger,
Bouffalant,attract,
Bouffalant,sleep-talk,
Bouffalant,return,
Bouffalant,frustration,
Bouffalant,megahorn,120
Bouffalant,pursuit,40
Bouffalant,hidden-power,60
Bouffalant,rain-dance,
Bouffalant,sunny-day,
Bouffalant,rock-smash,40
Bouffalant,uproar,90
Bouffalant,facade,70
Bouffalant,taunt,
Bouffalant,superpower,120
Bouffalant,revenge,60
Bouffalant,endeavor,
Bouffalant,secret-power,70
Bouffalant,rock-tomb,60
Bouffalant,aerial-ace,60
Bouffalant,mud-shot,55
Bouffalant,payback,50
Bouffalant,poison-jab,80
Bouffalant,giga-impact,150
Bouffalant,zen-headbutt,80
Bouffalant,rock-climb,90
Bouffalant,iron-head,80
Bouffalant,stone-edge,100
Bouffalant,round,60
Bouffalant,retaliate,70
Bouffalant,bulldoze,60
Bouffalant,work-up,
Bouffalant,wild-charge,90
Bouffalant,cotton-guard,
Bouffalant,head-charge,120
Bouffalant,belch,120
Bouffalant,confide,
Bouffalant,smart-strike,70
Rufflet,cut,50
Rufflet,wing-attack,60
Rufflet,whirlwind,
Rufflet,fly,90
Rufflet,fury-attack,15
Rufflet,thrash,120
Rufflet,leer,
Rufflet,peck,35
Rufflet,strength,80
Rufflet,toxic,
Rufflet,double-team,
Rufflet,rest,
Rufflet,rock-slide,75
Rufflet,slash,70
Rufflet,substitute,
Rufflet,snore,50
Rufflet,protect,
Rufflet,scary-face,
Rufflet,swagger,
Rufflet,steel-wing,70
Rufflet,attract,
Rufflet,sleep-talk,
Rufflet,return,
Rufflet,frustration,
Rufflet,hidden-power,60
Rufflet,rain-dance,
Rufflet,sunny-day,
Rufflet,rock-smash,40
Rufflet,heat-wave,95
Rufflet,facade,70
Rufflet,superpower,120
Rufflet,secret-power,70
Rufflet,crush-claw,75
Rufflet,rock-tomb,60
Rufflet,aerial-ace,60
Rufflet,bulk-up,
Rufflet,roost,
Rufflet,pluck,60
Rufflet,tailwind,
Rufflet,u-turn,70
Rufflet,air-slash,75
Rufflet,brave-bird,120
Rufflet,shadow-claw,70
Rufflet,defog,
Rufflet,hone-claws,
Rufflet,round,60
Rufflet,sky-drop,60
Rufflet,retaliate,70
Rufflet,work-up,
Rufflet,confide,
Braviary,cut,50
Braviary,wing-attack,60
Braviary,whirlwind,
Braviary,fly,90
Braviary,fury-attack,15
Braviary,thrash,120
Braviary,leer,
Braviary,hyper-beam,150
Braviary,peck,35
Braviary,strength,80
Braviary,toxic,
Braviary,double-team,
Braviary,sky-attack,140
Braviary,rest,
Braviary,rock-slide,75
Braviary,slash,70
Braviary,substitute,
Braviary,snore,50
Braviary,protect,
Braviary,scary-face,
Braviary,swagger,
Braviary,steel-wing,70
Braviary,attract,
Braviary,sleep-talk,
Braviary,return,
Braviary,frustration,
Braviary,hidden-power,60
Braviary,rain-dance,
Braviary,sunny-day,
Braviary,rock-smash,40
Braviary,heat-wave,95
Braviary,facade,70
Braviary,superpower,120
Braviary,secret-power,70
Braviary,crush-claw,75
Braviary,rock-tomb,60
Braviary,aerial-ace,60
Braviary,bulk-up,
Braviary,roost,
Braviary,pluck,60
Braviary,tailwind,
Braviary,u-turn,70
Braviary,air-slash,75
Braviary,brave-bird,120
Braviary,giga-impact,150
Braviary,shadow-claw,70
Braviary,zen-headbutt,80
Braviary,defog,
Braviary,hone-claws,
Braviary,round,60
Braviary,sky-drop,60
Braviary,retaliate,70
Braviary,work-up,
Braviary,confide,
Vullaby,cut,50
Vullaby,gust,40
Vullaby,whirlwind,
Vullaby,fly,90
Vullaby,fury-attack,15
Vullaby,leer,
Vullaby,toxic,
Vullaby,double-team,
Vullaby,mirror-move,
Vullaby,rest,
Vullaby,substitute,
Vullaby,thief,60
Vullaby,snore,50
Vullaby,protect,
Vullaby,scary-face,
Vullaby,feint-attack,60
Vullaby,swagger,
Vullaby,steel-wing,70
Vullaby,mean-look,
Vullaby,attract,
Vullaby,sleep-talk,
Vullaby,return,
Vullaby,frustration,
Vullaby,hidden-power,60
Vullaby,rain-dance,
Vullaby,sunny-day,
Vullaby,psych-up,
Vullaby,shadow-ball,80
Vullaby,rock-smash,40
Vullaby,heat-wave,95
Vullaby,torment,
Vullaby,flatter,
Vullaby,facade,70
Vullaby,taunt,
Vullaby,knock-off,65
Vullaby,snatch,
Vullaby,secret-power,70
Vullaby,fake-tears,
Vullaby,rock-tomb,60
Vullaby,aerial-ace,60
Vullaby,iron-defense,
Vullaby,block,
Vullaby,roost,
Vullaby,pluck,60
Vullaby,tailwind,
Vullaby,u-turn,70
Vullaby,payback,50
Vullaby,embargo,
Vullaby,punishment,
Vullaby,dark-pulse,80
Vullaby,air-slash,75
Vullaby,brave-bird,120
Vullaby,nasty-plot,
Vullaby,defog,
Vullaby,foul-play,95
Vullaby,round,60
Vullaby,incinerate,60
Vullaby,retaliate,70
Vullaby,snarl,55
Vullaby,confide,
Mandibuzz,cut,50
Mandibuzz,gust,40
Mandibuzz,whirlwind,
Mandibuzz,fly,90
Mandibuzz,fury-attack,15
Mandibuzz,leer,
Mandibuzz,hyper-beam,150
Mandibuzz,toxic,
Mandibuzz,double-team,
Mandibuzz,mirror-move,
Mandibuzz,sky-attack,140
Mandibuzz,rest,
Mandibuzz,substitute,
Mandibuzz,thief,60
Mandibuzz,snore,50
Mandibuzz,protect,
Mandibuzz,feint-attack,60
Mandibuzz,bone-rush,25
Mandibuzz,swagger,
Mandibuzz,steel-wing,70
Mandibuzz,attract,
Mandibuzz,sleep-talk,
Mandibuzz,return,
Mandibuzz,frustration,
Mandibuzz,hidden-power,60
Mandibuzz,rain-dance,
Mandibuzz,sunny-day,
Mandibuzz,psych-up,
Mandibuzz,shadow-ball,80
Mandibuzz,rock-smash,40
Mandibuzz,heat-wave,95
Mandibuzz,torment,
Mandibuzz,flatter,
Mandibuzz,facade,70
Mandibuzz,taunt,
Mandibuzz,knock-off,65
Mandibuzz,snatch,
Mandibuzz,secret-power,70
Mandibuzz,rock-tomb,60
Mandibuzz,aerial-ace,60
Mandibuzz,iron-defense,
Mandibuzz,block,
Mandibuzz,roost,
Mandibuzz,pluck,60
Mandibuzz,tailwind,
Mandibuzz,u-turn,70
Mandibuzz,payback,50
Mandibuzz,embargo,
Mandibuzz,punishment,
Mandibuzz,dark-pulse,80
Mandibuzz,air-slash,75
Mandibuzz,brave-bird,120
Mandibuzz,giga-impact,150
Mandibuzz,nasty-plot,
Mandibuzz,defog,
Mandibuzz,foul-play,95
Mandibuzz,round,60
Mandibuzz,incinerate,60
Mandibuzz,retaliate,70
Mandibuzz,snarl,55
Mandibuzz,confide,
Heatmor,fire-punch,75
Heatmor,thunder-punch,75
Heatmor,cut,50
Heatmor,bind,15
Heatmor,tackle,40
Heatmor,body-slam,85
Heatmor,wrap,15
Heatmor,flamethrower,90
Heatmor,low-kick,
Heatmor,solar-beam,120
Heatmor,fire-spin,35
Heatmor,dig,80
Heatmor,toxic,
Heatmor,double-team,
Heatmor,lick,30
Heatmor,fire-blast,110
Heatmor,amnesia,
Heatmor,fury-swipes,18
Heatmor,rest,
Heatmor,slash,70
Heatmor,substitute,
Heatmor,thief,60
Heatmor,snore,50
Heatmor,curse,
Heatmor,protect,
Heatmor,feint-attack,60
Heatmor,giga-drain,75
Heatmor,swagger,
Heatmor,attract,
Heatmor,sleep-talk,
Heatmor,return,
Heatmor,frustration,
Heatmor,pursuit,40
Heatmor,hidden-power,60
Heatmor,rain-dance,
Heatmor,sunny-day,
Heatmor,rock-smash,40
Heatmor,stockpile,
Heatmor,spit-up,
Heatmor,swallow,
Heatmor,heat-wave,95
Heatmor,will-o-wisp,
Heatmor,facade,70
Heatmor,focus-punch,150
Heatmor,taunt,
Heatmor,superpower,120
Heatmor,recycle,
Heatmor,knock-off,65
Heatmor,snatch,
Heatmor,secret-power,70
Heatmor,overheat,130
Heatmor,odor-sleuth,
Heatmor,rock-tomb,60
Heatmor,tickle,
Heatmor,aerial-ace,60
Heatmor,fling,
Heatmor,gastro-acid,
